48.892, 58.655, 37.564
46.928, 58.279, 38.109
44.98, 57.826, 38.523
43.048, 57.312, 38.844
41.128, 56.752, 39.095
39.218, 56.156, 39.296
37.318, 55.532, 39.459
35.425, 54.887, 39.593
33.538, 54.225, 39.706
31.656, 53.549, 39.804
29.777, 52.864, 39.804
27.901, 52.17, 39.889
26.027, 51.473, 39.965
24.153, 50.773, 39.966
22.279, 50.073, 39.901
20.405, 49.375, 39.901
18.53, 48.681, 39.839
16.652, 47.991, 39.778
14.772, 47.308, 39.718
12.89, 46.632, 39.657
11.003, 45.969, 39.657
9.113, 45.317, 39.593
7.218, 44.677, 39.527
5.319, 44.05, 39.527
3.412, 43.445, 39.456
1.5, 42.858, 39.379
-0.417, 42.289, 39.295
-2.34, 41.741, 39.295
-4.046, 40.806, 39.769
-5.528, 39.463, 39.739
-7.004, 38.113, 39.705
-8.473, 36.756, 39.668
-9.934, 35.39, 39.628
-11.386, 34.015, 39.586
-12.828, 32.628, 39.498
-14.256, 31.229, 39.457
-15.671, 29.815, 39.401
-17.071, 28.386, 39.418
-18.454, 26.942, 39.565
-19.824, 25.485, 39.883
-21.191, 24.024, 39.39
-22.568, 22.574, 38.925
-23.974, 21.152, 38.599
-25.415, 19.765, 38.754
-26.891, 18.415, 38.988
-28.394, 17.096, 39.23
-29.919, 15.802, 39.34
-31.46, 14.528, 39.525
-33.014, 13.269, 39.6
-34.578, 12.022, 39.719
-36.15, 10.785, 39.764
-37.727, 9.556, 32.942
-39.511, 8.661, 24.046
-41.458, 8.313, 13
-43.064, 9.4, 22.196
-43.954, 11.186, 35.245
-44.584, 13.084, 38.366
-45.121, 15.01, 39.319
-45.624, 16.946, 39.85
-46.117, 18.884, 39.853
-46.612, 20.822, 39.69
-47.115, 22.758, 39.64
-47.63, 24.69, 39.604
-48.161, 26.619, 39.566
-48.706, 28.543, 39.558
-49.267, 30.463, 39.555
-49.844, 32.378, 39.556
-50.436, 34.288, 39.561
-51.045, 36.193, 39.568
-51.924, 37.973, 38.973
-52.963, 39.682, 38.941
-53.968, 41.411, 38.983
-54.939, 43.159, 39.066
-55.88, 44.924, 39.179
-56.792, 46.704, 39.304
-57.682, 48.495, 39.429
-58.551, 50.296, 39.544
-59.405, 52.105, 39.644
-60.245, 53.92, 39.702
-61.075, 55.74, 39.753
-61.896, 57.564, 38.181
-62.71, 59.39, 30.819
-63.517, 61.22, 21.019
-64.216, 62.813, 0
-64.216, 62.813, 0
-72.252, 81.127, 0
endData
127
40
200
-62.088, -11.52, -55.054, -11.399, -55.054, -11.399, -48.021, -11.278
-48.021, -11.278, -39.74, -27.105, -53.255, -33.275, -54.953, -48.07
-54.953, -48.07, -54.468, -57.771, -53.951, -56.161, -38.671, -52.28
-38.671, -52.28, -28.285, -48.35, -25.752, -42.449, 0.243, -41.109
0.243, -41.109, 26.237, -39.769, 35.167, -12.733, 54.084, -10.065
54.084, -10.065, 62.33, -7.397, 56.752, -23.404, 57.48, -44.747
57.48, -44.747, 56.024, -53.235, 61.263, -53.632, 61.263, -55.087
61.263, -55.087, 61.263, -56.543, 58.588, -24.311, 55.087, 11.161
55.087, 11.161, 62.386, 42.04, 54.666, 20.706, 60.14, 46.812
60.14, 46.812, 65.614, 72.919, 30.104, 50.461, -3.301, 41.478
-3.301, 41.478, -25.478, 21.548, -17.898, 24.916, -37.829, 9.477
-37.829, 9.477, -45.408, 5.266, -43.022, 11.723, -51.303, 36.987
-51.303, 36.987, -55.233, 43.163, -58.321, 49.338, -64.216, 62.813
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":16,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"IFCZU1vqXM","x":-62.087731521039,"y":-11.520184559567783,"lock":false,"visible":true,"heading":146.37660379707822,"__type":"end-point"},{"uid":"xKGvFDK2Pg","x":-48.0209798483036,"y":-11.277654358313724,"lock":false,"visible":true,"heading":21.030194374919034,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"NSaOAk5EEU"},{"controls":[{"uid":"xKGvFDK2Pg","x":-48.0209798483036,"y":-11.277654358313724,"lock":false,"visible":true,"heading":21.030194374919034,"__type":"end-point"},{"uid":"thjCOVTKyO","x":-39.74021644115054,"y":-27.105217630397508,"lock":false,"visible":true,"__type":"control"},{"uid":"WA7YvnNFqn","x":-53.25504327954129,"y":-33.27528232928433,"lock":false,"visible":true,"__type":"control"},{"uid":"hVnF0v5f1q","x":-54.9527546883197,"y":-48.069624605781904,"lock":false,"visible":true,"heading":51.97634787559505,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"LGpfMFgDC1"},{"controls":[{"uid":"hVnF0v5f1q","x":-54.9527546883197,"y":-48.069624605781904,"lock":false,"visible":true,"heading":51.97634787559505,"__type":"end-point"},{"uid":"mch2499DGj","x":-54.46769428581158,"y":-57.77083265594422,"lock":false,"visible":true,"__type":"control"},{"uid":"fmyFWvA2eH","x":-53.950691429837946,"y":-56.16083177519704,"lock":false,"visible":true,"__type":"control"},{"uid":"p5BCwplDL3","x":-38.671288750832254,"y":-52.28034855513211,"lock":false,"visible":true,"heading":34.30177700519558,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"CEIljuwfdE"},{"controls":[{"uid":"p5BCwplDL3","x":-38.671288750832254,"y":-52.28034855513211,"lock":false,"visible":true,"heading":34.30177700519558,"__type":"end-point"},{"uid":"YcKmhFhQ9y","x":-28.28483634243509,"y":-48.350339535738584,"lock":false,"visible":true,"__type":"control"},{"uid":"kdGrWsN21U","x":-25.752043739969487,"y":-42.44879560437857,"lock":false,"visible":true,"__type":"control"},{"uid":"PCMyRW66dR","x":0.24253020125405858,"y":-41.10886911256293,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"kbS9w8H93J"},{"controls":[{"uid":"PCMyRW66dR","x":0.24253020125405858,"y":-41.10886911256293,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Tylw1UlaTk","x":26.237104142477605,"y":-39.76894262074729,"lock":false,"visible":true,"__type":"control"},{"uid":"mkt1VSJIVj","x":35.16687918183849,"y":-12.732835565838077,"lock":false,"visible":true,"__type":"control"},{"uid":"hoMwLbBZYF","x":54.084234879655064,"y":-10.065003352043432,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"gNq6q6kWUB"},{"controls":[{"uid":"hoMwLbBZYF","x":54.084234879655064,"y":-10.065003352043432,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"JKl58ZfHs5","x":62.33026172229305,"y":-7.397171138248788,"lock":false,"visible":true,"__type":"control"},{"uid":"t3pSz2sq9Q","x":56.75206709344971,"y":-23.40416442101666,"lock":false,"visible":true,"__type":"control"},{"uid":"B08nslGltm","x":57.479657697211884,"y":-44.74682213137381,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"prlXmDHzmr"},{"controls":[{"uid":"B08nslGltm","x":57.479657697211884,"y":-44.74682213137381,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Hzqb6thbwg","x":56.02447648968754,"y":-53.23537917526586,"lock":false,"visible":true,"__type":"control"},{"uid":"ypElYqkgjT","x":61.263226313745875,"y":-53.63231664717456,"lock":false,"visible":true,"__type":"control"},{"uid":"jEPdvveJIt","x":61.263226313745875,"y":-55.08749785469891,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"FpSWbGorSt"},{"controls":[{"uid":"jEPdvveJIt","x":61.263226313745875,"y":-55.08749785469891,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"IhEhGQlVuK","x":61.263226313745875,"y":-56.54267906222326,"lock":false,"visible":true,"__type":"control"},{"uid":"cOV0pjwIkS","x":58.58761468786895,"y":-24.31123449702392,"lock":false,"visible":true,"__type":"control"},{"uid":"CQ44lBlIVa","x":55.08749785469891,"y":11.1612256150776,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"CJFklkIzNc"},{"controls":[{"uid":"CQ44lBlIVa","x":55.08749785469891,"y":11.1612256150776,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"q1A8hh4UGk","x":62.386086033572596,"y":42.03986791031242,"lock":false,"visible":true,"__type":"control"},{"uid":"k8mWUDQeHE","x":54.66642545976389,"y":20.705533233604726,"lock":false,"visible":true,"__type":"control"},{"uid":"b64v5UKUkd","x":60.140366593919154,"y":46.812021719575974,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"pV5bpcWVK8"},{"controls":[{"uid":"b64v5UKUkd","x":60.140366593919154,"y":46.812021719575974,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"qRC0nccSQY","x":65.61430772807444,"y":72.91851020554722,"lock":false,"visible":true,"__type":"control"},{"uid":"xY0OQhafLr","x":30.10386908855438,"y":50.46131580901282,"lock":false,"visible":true,"__type":"control"},{"uid":"pmRVEbDgUe","x":-3.301207576290556,"y":41.478438050399056,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"VlCbVufBdy"},{"controls":[{"uid":"pmRVEbDgUe","x":-3.301207576290556,"y":41.478438050399056,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"PlMTegZusr","x":-25.477687042868286,"y":21.547678023474763,"lock":false,"visible":true,"__type":"control"},{"uid":"oDket0irNS","x":-17.898383934037927,"y":24.91625718295493,"lock":false,"visible":true,"__type":"control"},{"uid":"Xo0UYui6UM","x":-37.82914396096221,"y":9.476936035337518,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QLIRjlg8ct"},{"controls":[{"uid":"Xo0UYui6UM","x":-37.82914396096221,"y":9.476936035337518,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wNNiMwsHcx","x":-45.40844706979257,"y":5.266212085987316,"lock":false,"visible":true,"__type":"control"},{"uid":"HDVICNRssz","x":-43.02237016516079,"y":11.722655474990958,"lock":false,"visible":true,"__type":"control"},{"uid":"Og6UYZcvDi","x":-51.30346059888286,"y":36.98699917109217,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8R6e6CE534"},{"controls":[{"uid":"Og6UYZcvDi","x":-51.30346059888286,"y":36.98699917109217,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"xyklActplM","x":-55.23346961827638,"y":43.16272763013913,"lock":false,"visible":true,"__type":"control"},{"uid":"6x4hth9idF","x":-58.32133384779986,"y":49.338456089186096,"lock":false,"visible":true,"__type":"control"},{"uid":"6318PjQq8h","x":-64.21634737689014,"y":62.81277272710674,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"sBeMOW6Acf"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":13,"to":40},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"6dUhOGrVh2","lock":false,"visible":true}]}
